Date,AQI,PM2.5,Temperature,Humidity,Pressure,VOC,NO2,CO,NH3
2025-06-10T06:28:42.932Z,107,6.827838,29.02963,55.87747,903.95,32.61408,135.2001,0.650158,124.1634
2025-06-10T06:29:13.747Z,108,13.05128,28.99798,55.95029,903.95,32.53428,140.4713,0.737274,129.0042
2025-06-10T06:29:47.783Z,107,0,29.01539,56.08831,903.91,32.38987,136.1553,0.553559,125.0406
2025-06-10T06:30:18.499Z,107,18.45055,29.03437,56.09104,903.91,32.39794,134.3396,0.625462,123.3731
2025-06-10T06:30:51.244Z,107,16.83883,29.0733,55.98696,903.89,32.26875,135.5872,0.626754,124.5188
2025-06-10T06:31:23.128Z,107,2.677656,29.09988,56.37829,903.93,32.29307,137.4216,0.605976,126.2035
2025-06-10T06:31:55.273Z,108,14.98535,29.12678,56.50507,903.94,32.25243,138.3694,0.611638,127.074
2025-06-10T06:32:26.029Z,108,15.7729,29.14893,56.48889,903.94,32.03193,140.6221,0.619664,129.1428
2025-06-10T06:32:56.932Z,108,0,29.185,56.69477,903.95,31.96595,142.5396,0.589768,130.9037
2025-06-10T06:33:30.722Z,109,0,29.19987,56.84595,903.98,31.88314,143.6592,0.595145,131.932
2025-06-10T06:34:01.622Z,109,6.223444,29.20462,56.81425,903.97,31.9328,143.7198,0.607381,131.9876
2025-06-10T06:34:32.344Z,108,1.406595,29.24355,56.77457,903.96,31.60727,143.2733,0.632063,131.5776
2025-06-10T06:35:03.136Z,109,0.663005,29.29386,56.72362,903.91,31.57358,143.7198,0.601897,131.9876
2025-06-10T06:35:34.155Z,109,3.322343,29.33689,56.63276,903.92,31.50591,144.6858,0.638175,132.8747
2025-06-10T06:36:04.771Z,108,6.926742,29.31063,56.51889,903.91,31.36123,141.9664,0.592462,130.3773
2025-06-10T06:36:35.190Z,109,1.14652,29.3119,56.39616,903.85,31.28415,143.8797,0.685123,132.1345
2025-06-10T06:37:07.082Z,108,12.46886,29.2831,56.49547,903.89,31.18072,142.411,0.624421,130.7856
2025-06-10T06:37:37.657Z,108,0,29.26633,56.51244,903.88,31.18943,143.1449,0.639608,131.4596
2025-06-10T06:38:08.244Z,108,10.57509,29.28911,56.52222,903.88,31.15482,143.2719,0.612933,131.5762
2025-06-10T06:38:38.698Z,108,3.92674,29.29418,56.41945,903.84,31.05078,142.139,0.610047,130.5358
2025-06-10T06:39:09.726Z,108,4.571427,29.2331,56.45585,903.83,30.94597,141.1522,0.611548,129.6296
2025-06-10T06:39:40.553Z,108,16.63736,29.20431,56.45813,903.82,30.87585,142.0191,0.592451,130.4258
2025-06-10T06:40:11.056Z,108,15.67033,29.19735,56.36658,903.8,30.85822,142.9704,0.636914,131.2994
2025-06-10T06:40:41.825Z,108,3.52381,29.19133,56.46918,903.84,30.90216,141.3275,0.592476,129.7905
2025-06-10T06:41:12.376Z,107,0,29.17899,56.19591,903.85,30.77891,137.5724,0.597842,126.342
2025-06-10T06:41:42.826Z,108,8.901101,29.16633,56.37501,903.83,30.85823,138.7528,0.611548,127.426
2025-06-10T06:42:13.328Z,108,10.17216,29.15621,56.58053,903.82,30.85826,141.2633,0.584435,129.7316
2025-06-10T06:42:43.978Z,108,7.109891,29.12899,56.68661,903.82,30.77009,142.7502,0.603254,131.0971
2025-06-10T06:43:14.549Z,109,4.813187,29.12393,56.34946,903.83,30.717,145.6526,0.674238,133.7626
2025-06-10T06:43:45.480Z,108,0,29.12551,56.06549,903.85,30.64593,142.6633,0.658501,131.0173
2025-06-10T06:44:15.993Z,108,7.531136,29.13089,56.31815,903.84,30.64593,141.1522,0.607482,129.6296
2025-06-10T06:44:46.534Z,108,0,29.12266,56.27173,903.83,30.59235,142.5745,0.585764,130.9358
2025-06-10T06:45:17.027Z,109,2.758242,29.11032,56.37981,903.84,30.52971,143.7057,0.60601,131.9747
2025-06-10T06:45:47.543Z,109,10.81685,29.10304,56.43048,903.88,30.60131,146.0661,0.644564,134.1423
2025-06-10T06:46:18.113Z,109,1.186813,29.11,56.70975,903.88,30.56553,143.9474,0.572601,132.1966
2025-06-10T06:46:48.578Z,109,14.62271,29.10304,56.8642,903.85,30.53865,144.266,0.615514,132.4892
2025-06-10T06:47:19.139Z,109,0,29.10114,56.66313,903.85,30.5476,146.3677,0.568338,134.4193
2025-06-10T06:47:49.624Z,109,8.417582,29.08785,56.44768,903.85,30.46683,144.4991,0.618265,132.7032
2025-06-10T06:48:20.140Z,108,9.688643,29.08564,56.47322,903.85,30.39469,140.6221,0.593802,129.1428
2025-06-10T06:48:50.661Z,108,4.249085,29.09355,56.62967,903.84,30.43977,141.0794,0.564449,129.5627
2025-06-10T06:49:21.584Z,108,9.809525,29.08944,56.75856,903.82,30.43983,140.9444,0.617015,129.4388
2025-06-10T06:49:52.225Z,108,14.68498,29.09197,56.06709,903.79,30.35844,141.0348,0.589768,129.5218
2025-06-10T06:50:22.818Z,108,14.86447,29.09861,56.08742,903.78,30.34035,140.3242,0.626534,128.8692
2025-06-10T06:50:53.705Z,109,0.501831,29.07994,56.16219,903.73,30.22217,144.8791,0.650498,133.0522
2025-06-10T06:51:24.255Z,109,8.278389,29.09355,55.73843,903.72,30.1214,144.1689,0.595154,132.4
2025-06-10T06:51:55.239Z,109,15.46886,29.07393,55.72271,903.7,30.07548,147.7823,0.608729,135.7184
2025-06-10T06:52:26.479Z,109,4.249085,29.06159,55.94656,903.7,30.08473,144.4991,0.593797,132.7032
2025-06-10T06:52:57.406Z,109,1.38828,29.08817,56.20212,903.68,30.21304,145.891,0.63433,133.9815
2025-06-10T06:53:28.379Z,109,1.164838,29.09481,55.81594,903.68,30.09393,144.9904,0.610081,133.1545
2025-06-10T06:53:58.998Z,109,4.571427,29.09608,55.84836,903.66,30.13984,143.3089,0.579103,131.6102
2025-06-10T06:54:32.736Z,109,1.589743,29.10684,55.54068,903.65,30.06633,144.9524,0.606035,133.1195
2025-06-10T06:55:03.561Z,110,3.52381,29.11475,55.91553,903.67,30.24036,149.3698,0.687537,137.1763
2025-06-10T06:55:34.219Z,109,0,29.13848,55.44867,903.64,30.04788,145.7366,0.600947,133.8397
2025-06-10T06:56:04.855Z,108,1.186813,29.13405,55.28083,903.63,30.01095,142.9947,0.599208,131.3216
2025-06-10T06:56:38.221Z,109,6.747252,29.1388,55.85451,903.65,30.11227,145.7971,0.625191,133.8953
2025-06-10T06:57:08.689Z,109,5.457876,29.13247,55.98259,903.61,30.31315,145.7959,0.595862,133.8942
2025-06-10T06:57:39.503Z,109,4.208793,29.15019,56.10133,903.61,30.14899,146.5062,0.651404,134.5465
2025-06-10T06:58:09.930Z,109,9.344324,29.14766,55.60448,903.64,29.9369,144.3887,0.626618,132.6019
2025-06-10T06:58:41.113Z,109,11.11721,29.15937,55.54822,903.59,29.96464,145.2463,0.70544,133.3895
2025-06-10T06:59:12.243Z,110,30.17582,29.17456,56.09195,903.55,30.05712,148.6512,0.653248,136.5164
2025-06-10T06:59:42.746Z,109,14.7033,29.1869,56.19059,903.56,30.02942,145.6383,0.651815,133.7495
2025-06-10T07:00:13.434Z,109,3.322343,29.18152,56.07359,903.54,30.01088,145.9949,0.616978,134.0769
2025-06-10T07:00:44.167Z,109,0,29.1869,56.26165,903.54,30.06641,147.5613,0.678785,135.5155
2025-06-10T07:01:16.388Z,109,3.52381,29.21538,56.05911,903.53,30.02942,147.4972,0.663617,135.4566
2025-06-10T07:01:47.299Z,109,11.90476,29.22741,55.86729,903.5,29.97393,146.7181,0.573318,134.7411
2025-06-10T07:02:17.758Z,109,13.87912,29.24639,56.09588,903.48,30.07562,145.4163,0.627092,133.5456
2025-06-10T07:02:48.251Z,109,0,29.26095,56.25947,903.48,30.14899,145.6388,0.664401,133.7499
2025-06-10T07:03:18.887Z,109,0.300367,29.28626,55.66307,903.45,29.99242,144.8816,0.64336,133.0545
2025-06-10T07:03:49.323Z,109,15.14652,29.30367,55.8783,903.42,29.99242,145.2073,0.632402,133.3537
2025-06-10T07:04:19.774Z,109,4.732601,29.30779,55.78216,903.41,29.94613,145.8985,0.663101,133.9884
2025-06-10T07:04:51.861Z,110,2.355312,29.30494,56.00752,903.44,30.0017,149.0007,0.608684,136.8374
2025-06-10T07:05:22.504Z,109,13.77656,29.29259,55.84445,903.4,30.02013,144.0559,0.679943,132.2962
2025-06-10T07:05:53.238Z,109,4.710623,29.29228,55.50292,903.43,29.95544,145.6995,0.725705,133.8057
2025-06-10T07:06:24.532Z,109,10.4945,29.30051,55.10539,903.45,29.83457,146.7797,0.712136,134.7976
2025-06-10T07:06:55.379Z,109,15.42857,29.28721,54.78895,903.44,29.85329,144.334,0.670015,132.5516
2025-06-10T12:45:21.089Z,114,5.095239,29.37645,54.57084,911.19,41.93525,171.6152,0.779186,157.6058
2025-06-10T12:45:51.912Z,114,15.75092,29.40525,55.22319,911.21,39.15593,171.3519,0.776128,157.364
2025-06-10T12:46:22.224Z,114,0,29.37329,55.94642,911.22,37.77073,172.8781,0.823227,158.7656
2025-06-10T12:46:52.942Z,114,2.677656,29.35778,57.08309,911.24,36.67936,170.5508,0.749069,156.6283
2025-06-10T12:47:23.253Z,114,12.08425,29.37202,57.80035,911.25,35.94675,173.6669,0.765513,159.49
2025-06-10T12:47:53.564Z,114,0.501831,29.34164,58.44168,911.25,35.25724,174.1199,0.756412,159.906
2025-06-10T12:48:24.178Z,114,2.395604,29.30937,59.1765,911.27,34.79321,174.2824,0.802345,160.0552
2025-06-10T12:48:55.305Z,116,19.64103,29.30968,59.51782,911.28,34.9679,180.9061,0.682813,166.1383
2025-06-10T13:14:17.488Z,114,36.78388,29.02551,64.94294,911.77,45.7945,170.928,0.793007,156.9747
2025-06-10T13:14:47.850Z,114,23.24542,29.22044,64.05276,911.78,38.93645,170.3703,0.788388,156.4625
2025-06-10T13:15:18.717Z,114,4.168497,29.30557,64.05966,911.75,37.80635,170.1256,0.782479,156.2378
2025-06-10T13:15:49.235Z,114,16.13553,29.34955,63.51016,911.73,37.2182,169.8782,0.770175,156.0106
2025-06-10T13:16:19.356Z,114,25.05861,29.37677,63.58817,911.74,37.07752,170.4005,0.779186,156.4902
2025-06-10T13:16:50.158Z,114,2.758242,29.39196,63.81178,911.76,36.67936,171.4374,0.794549,157.4425
2025-06-10T13:24:00.140Z,114,22.90476,29.43246,63.75788,911.93,42.44697,170.4217,0.826461,156.5097
2025-06-10T13:24:44.381Z,114,18.85348,29.49132,64.15656,911.92,46.94605,169.9756,0.838347,156.1
2025-06-10T13:25:19.706Z,113,15.99267,29.55366,63.87114,911.95,42.92518,168.0987,0.786866,154.3764
2025-06-10T13:25:50.322Z,114,11.8022,29.69448,62.86267,911.95,39.76204,170.4001,0.849478,156.4899
2025-06-10T13:26:20.890Z,113,35.25275,29.73626,62.83588,911.95,38.87546,169.1714,0.862295,155.3615
2025-06-10T13:26:51.562Z,113,1.205128,29.77106,62.71454,911.97,38.75321,169.1714,0.800739,155.3615
2025-06-10T13:27:22.070Z,114,28.80586,29.78562,62.7836,911.95,38.51692,172.4046,0.800921,158.3308
2025-06-10T13:30:29.720Z,114,1.89011,29.95334,62.7901,911.97,40.13721,173.8179,0.821021,159.6287
2025-06-10T13:31:00.490Z,115,6.868131,30.01125,62.26564,911.95,39.1451,175.0036,0.817905,160.7176
2025-06-10T13:31:31.326Z,115,0.582419,29.95239,62.66978,911.94,43.32668,177.2786,0.895024,162.8069
2025-06-10T13:32:42.993Z,114,11.82418,30.05302,62.47886,911.97,39.34596,173.5649,0.82101,159.3963
2025-06-10T13:33:13.607Z,115,23.20513,30.00745,62.45166,912,38.5791,176.0423,0.895938,161.6715
2025-06-10T13:33:43.770Z,115,0,30.03846,62.20996,912,38.35204,175.8668,0.844931,161.5103
2025-06-10T13:43:42.098Z,116,27.15384,29.75587,63.52127,912.26,42.94207,184.8521,1.114096,169.7621
2025-06-10T13:44:12.416Z,116,18.1282,29.89828,63.14228,912.25,38.87544,182.5818,1.309322,167.6771
2025-06-10T13:44:42.969Z,116,37.8315,29.89828,63.14228,912.24,37.65217,182.6028,1.787422,167.6964
2025-06-10T13:45:13.124Z,116,1.347984,29.89036,63.30831,912.24,36.9417,181.9659,0.899802,167.1115
2025-06-10T13:45:43.792Z,116,2.274726,29.92517,63.36072,912.25,36.69185,183.3501,0.933296,168.3827
2025-06-10T13:46:14.198Z,117,0,29.94448,63.46426,912.25,36.75479,185.9478,0.88689,170.7684
2025-06-10T13:46:44.520Z,116,6.384615,29.96093,63.46019,912.25,36.82365,184.4377,0.896442,169.3815
2025-06-10T13:47:47.402Z,117,7.432236,30.02106,63.92589,912.25,38.59583,188.9566,0.862807,173.5316
2025-06-10T13:48:17.609Z,116,18.85348,29.8834,63.54162,912.25,38.07545,185.1417,1.295322,170.0281
2025-06-10T13:48:49.443Z,116,3.000001,29.89005,63.31495,912.26,38.13335,183.5118,1.650023,168.5312
2025-06-10T13:50:04.044Z,117,7.351647,29.88245,64.17907,912.25,41.33084,189.4753,1.149255,174.0079
2025-06-10T13:50:34.560Z,117,0.501831,29.84037,63.76942,912.28,39.81991,185.6734,1.067765,170.5164
2025-06-10T13:51:04.873Z,116,0,29.86821,63.57941,912.27,40.01828,184.3977,1.549675,169.3448
2025-06-10T13:51:35.536Z,116,7.029305,29.90555,63.45806,912.28,40.5301,184.4965,0.986916,169.4355
2025-06-10T13:52:05.745Z,116,12.02564,29.92201,63.48747,912.29,41.28396,184.7911,1.681729,169.7061
2025-06-10T13:52:35.911Z,116,22.03663,29.90745,63.40477,912.3,41.61842,184.635,1.852073,169.5627
2025-06-10T13:53:06.258Z,116,13.29304,29.87771,63.44691,912.33,41.85337,184.3586,1.739424,169.3089
2025-06-10T13:53:37.191Z,116,13.93773,29.8834,63.47462,912.34,42.04827,184.7328,1.814375,169.6525
2025-06-10T13:54:07.315Z,116,12.3663,29.8815,63.43413,912.35,42.32281,185.1611,1.963211,170.0459
2025-06-10T13:54:38.015Z,117,21.79487,29.87106,63.45925,912.36,42.99987,186.4271,1.788082,171.2085
2025-06-10T13:55:08.733Z,117,2.959706,29.88878,63.43528,912.38,43.88583,185.5871,2.126559,170.4372
2025-06-10T13:55:39.662Z,116,0,29.87929,63.42037,912.41,42.73597,183.2474,1.774774,168.2884
2025-06-10T13:56:09.915Z,116,4.732601,29.83942,63.481,912.44,41.53304,182.744,1.055685,167.8261
2025-06-10T13:56:40.586Z,116,12.14652,29.86157,63.37067,912.45,41.97411,183.4317,1.032083,168.4577
2025-06-10T13:57:10.795Z,116,1.871796,29.8622,63.38416,912.48,41.7033,183.2885,0.961443,168.3262
2025-06-10T13:57:41.822Z,116,1.871796,29.87834,63.22607,912.5,41.09007,181.8366,1.275639,166.9928
2025-06-10T13:58:11.980Z,116,6.846153,29.86442,63.30417,912.53,40.72053,181.3789,0.987021,166.5725
2025-06-10T13:58:42.746Z,116,11.05861,29.85334,63.20203,912.53,40.3118,181.348,1.668413,166.5441
2025-06-10T13:59:13.061Z,116,21.67399,29.82929,63.39232,912.55,40.4442,180.7852,1.015794,166.0272
2025-06-10T13:59:45.576Z,116,8.318682,29.816,63.53087,912.54,40.04937,182.6575,1.690828,167.7467
2025-06-10T14:00:15.732Z,116,40.45055,29.80524,63.71685,912.54,39.59243,184.8492,1.105393,169.7595
2025-06-10T14:00:45.892Z,116,29.04762,29.80714,63.39547,912.56,38.641,182.4947,0.98348,167.5971
2025-06-10T14:01:16.350Z,116,27.15384,29.80682,63.33517,912.57,38.32339,181.4778,1.044115,166.6633
2025-06-10T14:01:47.072Z,115,30.82051,29.81505,63.25616,912.58,37.96486,179.8344,1.951868,165.154
2025-06-10T14:02:17.490Z,115,9.263735,29.83214,63.24549,912.58,37.87696,179.0937,1.608491,164.4738
2025-06-10T14:02:47.692Z,118,25.72528,29.85239,63.40269,912.57,44.06748,194.973,1.990055,179.0568
2025-06-10T14:03:18.052Z,192,135,29.86853,63.16431,912.57,41.86941,214.3267,3.109955,196.8306
2025-06-10T14:03:48.615Z,194,140.3773,29.89923,62.96859,912.58,40.57242,217.573,2.397968,199.8119
2025-06-10T14:04:18.855Z,121,9.527472,29.9334,63.03417,912.58,37.61045,208.2802,2.337751,191.2777
2025-06-10T14:04:49.337Z,120,14.1392,29.91979,63.02533,912.58,37.41863,203.1814,2.244368,186.5951
2025-06-10T14:05:19.651Z,119,19.82051,29.91568,63.06479,912.6,37.55067,199.1699,2.467556,182.9111
2025-06-10T14:05:50.266Z,119,7.249087,29.87264,63.07134,912.59,37.753,196.2937,2.072847,180.2697
2025-06-10T14:06:20.781Z,118,17.36264,29.88562,63.03996,912.61,37.74718,193.09,2.035484,177.3275
2025-06-10T14:06:51.401Z,117,9.545787,29.89226,62.99422,912.62,37.71163,190.6772,1.915632,175.1118
2025-06-10T14:07:21.807Z,117,0,29.84195,63.08651,912.65,37.47267,188.7661,1.845956,173.3566
2025-06-10T14:07:53.050Z,117,4.549449,29.84891,63.13443,912.66,37.46078,186.3159,1.739229,171.1064
2025-06-10T14:08:23.562Z,116,12.95238,29.86378,63.0833,912.64,37.55674,184.9667,2.165314,169.8674
2025-06-10T14:08:54.180Z,116,3.805862,29.86125,63.00266,912.65,37.60453,183.019,1.728106,168.0787
2025-06-10T14:09:24.334Z,116,25.46154,29.87201,63.03112,912.68,37.63445,180.6491,1.80975,165.9023
2025-06-10T14:09:54.486Z,115,5.476191,29.89005,63.03397,912.68,37.55074,179.6964,1.990679,165.0273
2025-06-10T14:10:25.110Z,115,30.49817,29.90081,63.00226,912.72,37.52683,177.5813,1.684845,163.0848
2025-06-10T14:10:55.266Z,114,7.531136,29.90239,62.78203,912.72,37.22448,174.552,1.876734,160.3028
2025-06-10T14:11:25.937Z,114,0.582419,29.87612,62.85802,912.73,37.01598,173.0131,1.904151,158.8895
2025-06-10T14:11:56.095Z,173,99.11721,29.81347,62.96836,912.75,37.0221,173.2664,1.799627,159.1222
2025-06-10T14:12:50.520Z,114,6.725275,29.7929,63.63441,912.72,38.28856,171.6663,1.049772,157.6527
2025-06-10T14:13:21.138Z,114,2.333333,29.69891,63.50549,912.73,37.46078,171.6651,0.98348,157.6516
2025-06-10T14:13:51.754Z,114,0,29.75208,63.27292,912.72,37.23673,170.6974,0.99901,156.7629
2025-06-10T15:47:17.739Z,116,12.2674,28.64831,68.02313,913.19,59.18962,183.8929,0.939596,168.8812
2025-06-12T06:19:22.442Z,122,10.59341,27.07148,73.86916,912.15,100.4605,212.4801,4.197027,195.1348
2025-06-12T06:19:55.764Z,120,4.893772,27.09648,73.27213,912.16,87.21013,202.6186,1.781182,186.0783
2025-06-12T06:21:41.957Z,114,33.27839,27.02718,73.19727,912.13,75.74957,172.2413,1.000894,158.1808
2025-06-12T06:31:39.131Z,110,27.43589,27.3683,71.64861,911.92,43.73558,151.3623,0.911457,139.0062
2025-06-12T06:32:09.483Z,110,13.05128,27.43349,71.41018,911.92,41.25477,153.5339,0.918208,141.0005
2025-06-12T06:32:39.616Z,110,3.402932,27.45342,71.09505,911.92,39.36195,149.9186,0.919903,137.6804
2025-06-12T06:33:09.724Z,110,15.79121,27.46861,71.18071,911.91,37.77063,151.3021,0.884917,138.9509
2025-06-12T06:33:39.897Z,110,18.39194,27.47842,71.19622,911.89,36.56564,153.0248,0.913208,140.5329
2025-06-12T06:34:10.006Z,110,2.333333,27.48823,70.9004,911.9,35.38651,150.5307,0.873569,138.2425
2025-06-12T06:34:40.140Z,111,10.61539,27.4914,71.06001,911.89,34.56037,154.6517,0.963374,142.027
2025-06-12T06:35:10.258Z,110,17.26374,27.50279,71.02044,911.88,34.03357,152.6923,0.954877,140.2276
2025-06-12T06:57:38.102Z,114,0,27.1778,73.32118,911.78,57.1736,171.405,0.942772,157.4128
2025-06-12T06:58:08.256Z,113,13.97802,27.06642,72.34695,911.76,40.01727,165.9616,0.896338,152.4137
2025-06-12T06:58:38.370Z,112,6.322345,27.13382,71.99017,911.73,37.08356,163.9831,0.867129,150.5967
2025-06-12T06:59:08.828Z,112,12.20513,27.18793,71.79811,911.73,35.65528,162.643,0.876805,149.366
2025-06-12T06:59:39.034Z,112,29.00732,27.22432,71.55464,911.71,34.77233,160.841,0.894788,147.7111
2025-06-12T07:00:09.239Z,112,0,27.26071,71.47076,911.7,34.12132,160.2237,0.849508,147.1442
2025-06-12T07:00:39.775Z,112,17.88644,27.29425,71.22714,911.71,33.52787,159.1583,0.851254,146.1658
2025-06-12T07:01:09.901Z,111,0,27.32906,71.41313,911.73,33.16209,158.9957,0.889904,146.0165
2025-06-12T07:01:40.073Z,111,3.362636,27.36071,71.3077,911.76,33.04604,158.5539,0.852928,145.6107
2025-06-12T07:02:10.194Z,111,12.80952,27.57557,73.87328,911.77,33.03812,156.5637,0.835178,143.783
2025-06-12T07:02:40.314Z,111,2.87912,27.51576,71.15414,911.76,32.98391,154.9071,0.854309,142.2616
2025-06-12T07:03:47.662Z,112,9.505495,27.53791,70.69461,911.69,33.05384,159.5012,0.868879,146.4807
2025-06-12T07:04:18.379Z,111,13.79854,27.4838,70.37482,911.72,32.84316,155.0956,0.921187,142.4347
2025-06-12T07:05:59.346Z,111,23.3663,27.52462,70.26447,911.69,33.16198,154.5227,0.985196,141.9086
2025-06-12T07:06:29.961Z,110,4.450549,27.46482,70.04076,911.66,32.94485,151.7763,0.948131,139.3864
2025-06-12T07:07:34.067Z,110,8.761905,27.30248,71.4571,911.67,37.13255,153.3489,0.921098,140.8306
2025-06-12T07:08:05.701Z,110,5.758243,27.41482,70.63229,911.66,33.6557,153.3077,0.909529,140.7928
2025-06-12T07:08:36.116Z,110,19.78022,27.44583,70.37529,911.62,33.51289,152.4229,0.94453,139.9802
2025-06-12T07:09:07.354Z,110,2.373626,27.46228,70.22636,911.62,33.55047,152.2703,0.967605,139.8401
2025-06-12T07:09:38.073Z,110,0,27.45754,70.24626,911.58,33.59571,149.6929,0.83993,137.473
2025-06-12T07:10:08.590Z,110,4.652016,27.48222,70.27799,911.61,33.78253,149.4346,0.90463,137.2358
2025-06-12T07:10:39.305Z,110,6.142856,27.44773,70.3756,911.59,33.81235,149.4548,0.865528,137.2544
2025-06-12T07:11:09.427Z,109,12.04395,27.42368,70.50263,911.61,33.8494,148.399,0.849929,136.2848
2025-06-12T08:01:17.475Z,115,4.168497,27.5376,71.91362,910.78,83.63147,176.8053,1.02908,162.3722
2025-06-12T08:01:48.022Z,114,1.468865,27.39014,70.91138,910.76,51.62112,172.6482,0.963517,158.5545
2025-06-12T08:02:18.187Z,114,2.435897,27.44615,70.50643,910.74,43.25035,172.021,0.942808,157.9784
2025-06-12T08:02:48.942Z,114,4.853479,27.47557,70.47691,910.72,40.19906,172.1933,0.922748,158.1367
2025-06-12T08:03:19.213Z,114,0,27.49994,70.28788,910.73,38.42043,172.4684,0.860697,158.3894
2025-06-12T08:03:49.727Z,114,38.27473,27.53411,70.10755,910.72,37.22448,173.3229,1.053516,159.1741
2025-06-12T08:04:20.390Z,114,17.84616,27.5645,70.08512,910.74,36.77343,172.0942,0.94362,158.0457
2025-06-12T08:04:50.600Z,114,17.28205,27.58981,70.0274,910.71,36.43868,174.5221,1.011254,160.2754
2025-06-12T08:05:21.423Z,114,26.8315,27.62019,69.83286,910.72,35.95992,173.5851,1.006359,159.4148
2025-06-12T08:06:26.854Z,114,10.23077,27.64835,69.9684,910.71,35.88758,174.4849,0.955461,160.2412
2025-06-12T08:06:57.474Z,115,0,27.69076,69.96177,910.7,35.88751,175.6612,0.956241,161.3215
2025-06-12T08:07:28.092Z,114,14.17949,27.71734,69.65657,910.7,35.63554,174.6588,0.880048,160.4009
2025-06-12T08:19:04.004Z,116,0,27.69044,70.92098,910.6,55.59127,182.9573,0.980057,168.022
2025-06-12T08:19:34.515Z,115,15.20879,27.61639,70.28688,910.61,40.96697,179.4379,0.953289,164.7899
2025-06-12T08:20:04.826Z,115,14.21978,27.66417,70.06062,910.58,38.46564,179.1406,0.937791,164.5168
2025-06-12T08:20:35.233Z,115,17.72528,27.69202,69.6867,910.58,37.2245,179.7192,0.95967,165.0482
2025-06-12T08:21:05.482Z,136,49.99999,27.72366,69.34838,910.58,35.86781,178.4025,1.017857,163.839
2025-06-12T08:21:38.560Z,115,11.43956,27.73094,69.45264,910.62,34.91166,178.5217,1.016366,163.9485
2025-06-12T08:22:09.241Z,115,4.087911,27.66038,69.28284,910.59,34.2951,180.1544,0.943834,165.4479
2025-06-12T08:22:39.860Z,115,5.457876,27.61038,69.2882,910.56,33.58051,178.2625,1.002704,163.7104
2025-06-12T08:23:10.018Z,115,23.80952,27.57937,69.48905,910.56,33.01505,177.8495,1.06075,163.3311
2025-06-12T08:23:40.530Z,115,24.75824,27.63759,69.65004,910.57,33.11555,179.8523,1.029903,165.1705
2025-06-12T08:24:47.355Z,148,54.79487,27.63443,69.25791,910.56,32.46228,177.9482,1.047059,163.4218
2025-06-12T08:25:17.962Z,115,7.794873,27.61766,69.3787,910.56,32.27674,176.0234,0.938195,161.6541
2025-06-12T08:25:48.479Z,115,0,27.60057,69.34837,910.54,32.29282,177.4388,0.958199,162.9539
2025-06-12T08:26:19.098Z,115,27.71795,27.59139,69.69043,910.55,32.50232,175.8428,0.914442,161.4883
2025-06-12T08:26:49.725Z,114,15.41026,27.58728,69.55223,910.53,32.26855,174.1165,0.961533,159.9029
